"studentid","msoffsetfromstart","affect"
"uc0203",413619,"CONCENTRATING"
"uc0203",450607,"CONCENTRATING"
"uc0203",481280,"CONFUSED"
"uc0203",528246,"CONFUSED"
"uc0203",563200,"CONFUSED"
"uc0203",584344,"CONFUSED"
"uc0203",618454,"CONFUSED"
"uc0203",640948,"CONFUSED"
"uc0203",671573,"CONCENTRATING"
"uc0203",685887,"CONCENTRATING"
"uc0203",701944,"CONCENTRATING"
"uc0203",720449,NA
"uc0203",741915,NA
"uc0203",766670,NA
"uc0203",780894,"CONCENTRATING"
"uc0203",810030,"CONFUSED"
"uc0203",835171,"CONFUSED"
"uc0203",918004,"CONCENTRATING"
"uc0203",955226,"CONCENTRATING"
"uc0203",982778,"CONFUSED"
"uc0203",1000376,"CONFUSED"
"uc0203",1056694,"CONFUSED"
"uc0203",1110157,"CONCENTRATING"
"uc0203",1150953,"CONCENTRATING"
"uc0203",1176567,"CONCENTRATING"
"uc0203",1197547,"CONCENTRATING"
"uc0203",1216923,"CONCENTRATING"
"uc0203",1255001,"CONCENTRATING"
"uc0203",1275529,"CONCENTRATING"
"uc0203",1308399,"CONCENTRATING"
"uc0203",1326553,"CONCENTRATING"
"uc0203",1355311,"CONCENTRATING"
"uc0203",1371692,"CONCENTRATING"
"uc0203",1400484,"CONCENTRATING"
"uc0203",1429768,"CONCENTRATING"
"uc0203",1477053,"CONCENTRATING"
"uc0203",1525783,"CONCENTRATING"
"uc0203",1557934,NA
"uc0203",1594664,"CONCENTRATING"
"uc0203",1660598,NA
"uc0203",1685560,"CONFUSED"
"uc0203",1708339,"CONFUSED"
"uc0203",1725894,"CONFUSED"
"uc0203",1767598,"CONFUSED"
"uc0203",1786307,"CONFUSED"
"uc0203",1831783,"CONCENTRATING"
"uc0203",1874357,"CONCENTRATING"
"uc0203",1890441,NA
"uc0203",1912245,"CONFUSED"
"uc0203",1960828,"CONCENTRATING"
"uc0203",1992862,"FRUSTRATED"
"uc0203",2037550,"CONFUSED"
"uc0203",2079269,"CONFUSED"
"uc0203",2143003,"CONCENTRATING"
"uc0203",2159283,"CONCENTRATING"
"uc0203",2204368,"CONCENTRATING"
"uc0203",2218719,"CONCENTRATING"
"uc0203",2249111,"CONCENTRATING"
"uc0203",2294054,"CONCENTRATING"
"uc0203",2308785,"CONCENTRATING"
"uc0203",2332666,"CONCENTRATING"
"uc0203",2350259,"CONCENTRATING"
"uc0203",2379667,"CONCENTRATING"
"uc0203",2405137,"FRUSTRATED"
"uc0203",2434088,"CONCENTRATING"
"uc0203",2453399,"CONCENTRATING"
"uc0203",2476994,"CONCENTRATING"
"uc0203",2504432,"CONFUSED"
"uc0203",2524425,"CONCENTRATING"
"uc0203",2539655,"CONCENTRATING"
"uc0203",2577493,"CONCENTRATING"
"uc0203",2621999,"CONCENTRATING"
"uc0203",2671129,"FRUSTRATED"
"uc0203",2731565,"CONFUSED"
"uc0203",2760604,"FRUSTRATED"
"uc0203",2804568,"CONCENTRATING"
"uc0203",2830272,"FRUSTRATED"
"uc0203",2885864,"FRUSTRATED"
"uc0203",2916079,"CONFUSED"
"uc0203",2944741,"CONCENTRATING"
"uc0203",3000209,"FRUSTRATED"
"uc0203",3023658,"CONCENTRATING"
"uc0203",3041284,"CONCENTRATING"
"uc0203",3070155,"CONFUSED"
"uc0203",3115818,"CONFUSED"
"uc0203",3136960,"CONCENTRATING"
"uc0203",3154805,"CONCENTRATING"
"uc0203",3172223,"CONCENTRATING"
"uc0203",3195773,"CONFUSED"
"uc0203",3250484,"CONCENTRATING"
"uc0206",6560,"CONCENTRATING"
"uc0206",34089,"CONCENTRATING"
"uc0206",60053,"CONCENTRATING"
"uc0206",85719,"CONCENTRATING"
"uc0206",111077,NA
"uc0206",141744,"CONCENTRATING"
"uc0206",157038,"CONCENTRATING"
"uc0206",184746,"CONCENTRATING"
"uc0206",203838,"CONCENTRATING"
"uc0206",255713,"CONCENTRATING"
"uc0206",295475,"CONCENTRATING"
"uc0206",318889,"CONCENTRATING"
"uc0206",339043,NA
"uc0206",355000,"CONCENTRATING"
"uc0206",382946,"CONCENTRATING"
"uc0206",398882,"CONCENTRATING"
"uc0206",415677,"CONCENTRATING"
"uc0206",437629,"CONCENTRATING"
"uc0206",458155,"CONCENTRATING"
"uc0206",501565,"CONCENTRATING"
"uc0206",522202,"CONCENTRATING"
"uc0206",566658,"CONCENTRATING"
"uc0206",582913,"CONCENTRATING"
"uc0206",642798,"CONCENTRATING"
"uc0206",673321,"CONCENTRATING"
"uc0206",706625,NA
"uc0206",721287,"CONCENTRATING"
"uc0206",747911,"CONCENTRATING"
"uc0206",764610,"CONCENTRATING"
"uc0206",797990,"CONCENTRATING"
"uc0206",826877,NA
"uc0206",845994,"CONCENTRATING"
"uc0206",875183,"CONFUSED"
"uc0206",907189,"CONCENTRATING"
"uc0206",928185,"CONFUSED"
"uc0206",960740,"CONCENTRATING"
"uc0206",997495,"CONCENTRATING"
"uc0206",1032368,"CONCENTRATING"
"uc0206",1070246,NA
"uc0206",1101542,"CONCENTRATING"
"uc0206",1131343,"CONCENTRATING"
"uc0206",1158853,"CONCENTRATING"
"uc0206",1194204,"CONFUSED"
"uc0206",1216138,"CONCENTRATING"
"uc0206",1240347,"CONFUSED"
"uc0206",1260103,"FRUSTRATED"
"uc0206",1284282,"CONCENTRATING"
"uc0206",1314362,"CONFUSED"
"uc0206",1332722,"CONFUSED"
"uc0206",1362646,"CONCENTRATING"
"uc0206",1397419,"CONFUSED"
"uc0206",1419836,"CONCENTRATING"
"uc0206",1456376,"CONFUSED"
"uc0206",1493162,"CONFUSED"
"uc0206",1519642,"CONFUSED"
"uc0206",1532927,"CONCENTRATING"
"uc0206",1558774,"CONCENTRATING"
"uc0206",1587136,"CONCENTRATING"
"uc0206",1623944,"CONFUSED"
"uc0206",1656118,NA
"uc0206",1680411,"CONCENTRATING"
"uc0206",1720430,"CONFUSED"
"uc0206",1745697,"CONCENTRATING"
"uc0206",1780239,"CONCENTRATING"
"uc0206",1810521,"CONCENTRATING"
"uc0206",1842909,"CONCENTRATING"
"uc0206",1873337,"FRUSTRATED"
"uc0206",1905156,"FRUSTRATED"
"uc0206",1971124,"CONCENTRATING"
"uc0206",2004013,NA
"uc0206",2034600,"CONCENTRATING"
"uc0206",2059240,"FRUSTRATED"
"uc0206",2081728,NA
"uc0206",2111019,"CONCENTRATING"
"uc0206",2151458,"CONCENTRATING"
"uc0206",2181796,"FRUSTRATED"
"uc0206",2235686,"FRUSTRATED"
"uc0206",2274298,NA
"uc0206",2297854,"CONCENTRATING"
"uc0206",2332260,"CONCENTRATING"
"uc0206",2368791,"FRUSTRATED"
"uc0206",2416756,"CONCENTRATING"
"uc0206",2461622,"CONCENTRATING"
"uc0206",2514582,"FRUSTRATED"
"uc0206",2556588,"FRUSTRATED"
"uc0206",2598374,"FRUSTRATED"
"uc0206",2626561,"FRUSTRATED"
"uc0206",2665183,"FRUSTRATED"
"uc0206",2706124,"FRUSTRATED"
"uc0206",2733636,"CONCENTRATING"
"uc0206",2764016,"CONCENTRATING"
"uc0206",2810770,"BORED"
"uc0206",2849051,"FRUSTRATED"
"uc0206",2900446,"CONCENTRATING"
"uc0206",2950023,"CONCENTRATING"
"uc0206",2983341,"CONCENTRATING"
"uc0206",3014553,"CONCENTRATING"
"uc0206",3043195,"CONCENTRATING"
"uc0206",3071312,"FRUSTRATED"
"uc0206",3121027,"CONFUSED"
"uc0208",15989,"CONCENTRATING"
"uc0208",49363,NA
"uc0208",69771,"CONCENTRATING"
"uc0208",96052,"CONFUSED"
"uc0208",126232,"CONCENTRATING"
"uc0208",147281,"CONCENTRATING"
"uc0208",164548,"CONCENTRATING"
"uc0208",190528,"CONCENTRATING"
"uc0208",222387,"CONCENTRATING"
"uc0208",274648,"CONFUSED"
"uc0208",306675,"CONCENTRATING"
"uc0208",328152,"CONCENTRATING"
"uc0208",343677,"CONCENTRATING"
"uc0208",360060,"CONCENTRATING"
"uc0208",388860,"CONCENTRATING"
"uc0208",405857,"CONCENTRATING"
"uc0208",425949,"CONCENTRATING"
"uc0208",447234,"CONCENTRATING"
"uc0208",465391,"CONCENTRATING"
"uc0208",506016,"CONCENTRATING"
"uc0208",538082,NA
"uc0208",572072,"CONCENTRATING"
"uc0208",599115,"CONCENTRATING"
"uc0208",653159,"CONFUSED"
"uc0208",687261,"CONCENTRATING"
"uc0208",712006,"CONCENTRATING"
"uc0208",727615,"CONCENTRATING"
"uc0208",756372,"CONCENTRATING"
"uc0208",772284,"CONCENTRATING"
"uc0208",808809,"CONCENTRATING"
"uc0208",835957,"CONCENTRATING"
"uc0208",851490,"CONCENTRATING"
"uc0208",890138,"CONCENTRATING"
"uc0208",917362,"CONCENTRATING"
"uc0208",935581,"CONFUSED"
"uc0208",973201,"CONCENTRATING"
"uc0208",1002548,"CONCENTRATING"
"uc0208",1046777,"CONCENTRATING"
"uc0208",1083838,"CONFUSED"
"uc0208",1109270,NA
"uc0208",1137124,"CONCENTRATING"
"uc0208",1174293,"CONCENTRATING"
"uc0208",1205874,"CONCENTRATING"
"uc0208",1220706,"CONCENTRATING"
"uc0208",1246023,"CONCENTRATING"
"uc0208",1273461,"CONCENTRATING"
"uc0208",1290331,"CONCENTRATING"
"uc0208",1321718,"CONCENTRATING"
"uc0208",1345960,"CONCENTRATING"
"uc0208",1370402,"FRUSTRATED"
"uc0208",1402642,"CONCENTRATING"
"uc0208",1425700,"CONCENTRATING"
"uc0208",1461726,"CONCENTRATING"
"uc0208",1499026,"CONCENTRATING"
"uc0208",1526627,"CONCENTRATING"
"uc0208",1541881,"CONFUSED"
"uc0208",1570409,"CONFUSED"
"uc0208",1595675,"CONCENTRATING"
"uc0208",1634988,"CONCENTRATING"
"uc0208",1671153,"CONCENTRATING"
"uc0208",1695662,"CONFUSED"
"uc0208",1727915,"CONFUSED"
"uc0208",1760327,"CONFUSED"
"uc0208",1787523,"CONCENTRATING"
"uc0208",1821094,"CONCENTRATING"
"uc0208",1849192,"CONCENTRATING"
"uc0208",1886284,"CONFUSED"
"uc0208",1930266,"CONFUSED"
"uc0208",1984890,"FRUSTRATED"
"uc0208",2015217,"CONCENTRATING"
"uc0208",2039009,"CONCENTRATING"
"uc0208",2066997,"CONFUSED"
"uc0208",2100740,"FRUSTRATED"
"uc0208",2131224,"CONCENTRATING"
"uc0208",2167189,"CONCENTRATING"
"uc0208",2206503,"CONCENTRATING"
"uc0208",2260583,"CONCENTRATING"
"uc0208",2281414,"CONFUSED"
"uc0208",2314312,"CONFUSED"
"uc0208",2350073,"FRUSTRATED"
"uc0208",2382591,"CONCENTRATING"
"uc0208",2428015,"FRUSTRATED"
"uc0208",2480281,"CONFUSED"
"uc0208",2526653,"CONFUSED"
"uc0208",2571231,"CONFUSED"
"uc0208",2610423,"CONFUSED"
"uc0208",2644283,"CONFUSED"
"uc0208",2679590,"CONCENTRATING"
"uc0208",2713954,"CONFUSED"
"uc0208",2739048,"CONCENTRATING"
"uc0208",2784536,"CONCENTRATING"
"uc0208",2821681,"FRUSTRATED"
"uc0208",2858254,"BORED"
"uc0208",2920422,"FRUSTRATED"
"uc0208",2957215,"CONCENTRATING"
"uc0208",3004406,"FRUSTRATED"
"uc0208",3024258,"CONFUSED"
"uc0208",3047871,"CONCENTRATING"
"uc0208",3087456,"CONCENTRATING"
"uc0208",3127585,"FRUSTRATED"
"uc0209",20682,"CONCENTRATING"
"uc0209",54323,"CONCENTRATING"
"uc0209",79722,"CONCENTRATING"
"uc0209",100373,"CONCENTRATING"
"uc0209",130428,"CONCENTRATING"
"uc0209",150802,"CONCENTRATING"
"uc0209",168425,"CONCENTRATING"
"uc0209",193009,"CONCENTRATING"
"uc0209",230042,"CONFUSED"
"uc0209",281434,"CONCENTRATING"
"uc0209",310530,"CONCENTRATING"
"uc0209",331127,"CONCENTRATING"
"uc0209",348312,"CONCENTRATING"
"uc0209",373765,"CONFUSED"
"uc0209",393321,"CONCENTRATING"
"uc0209",409203,"CONCENTRATING"
"uc0209",429057,"CONCENTRATING"
"uc0209",451085,"CONCENTRATING"
"uc0209",468439,"CONCENTRATING"
"uc0209",509263,"CONCENTRATING"
"uc0209",545879,NA
"uc0209",574934,"CONCENTRATING"
"uc0209",620140,NA
"uc0209",655194,"CONCENTRATING"
"uc0209",691488,"CONCENTRATING"
"uc0209",715530,"CONCENTRATING"
"uc0209",732535,"CONCENTRATING"
"uc0209",759000,"CONCENTRATING"
"uc0209",780893,"CONCENTRATING"
"uc0209",812362,"CONCENTRATING"
"uc0209",838189,"CONCENTRATING"
"uc0209",857122,"CONCENTRATING"
"uc0209",892802,"CONCENTRATING"
"uc0209",921359,"CONCENTRATING"
"uc0209",943696,"CONCENTRATING"
"uc0209",987670,"CONCENTRATING"
"uc0209",1007258,"CONCENTRATING"
"uc0209",1058327,"CONCENTRATING"
"uc0209",1089861,"CONCENTRATING"
"uc0209",1111752,"CONCENTRATING"
"uc0209",1142708,"CONCENTRATING"
"uc0209",1176427,"CONCENTRATING"
"uc0209",1208154,"CONCENTRATING"
"uc0209",1223206,"CONCENTRATING"
"uc0209",1252143,NA
"uc0209",1276989,"CONCENTRATING"
"uc0209",1292913,"CONCENTRATING"
"uc0209",1324301,"CONCENTRATING"
"uc0209",1349391,"CONCENTRATING"
"uc0209",1374326,"CONCENTRATING"
"uc0209",1411137,"CONCENTRATING"
"uc0209",1429413,"CONCENTRATING"
"uc0209",1465311,"CONCENTRATING"
"uc0209",1503217,"CONCENTRATING"
"uc0209",1528256,"CONCENTRATING"
"uc0209",1550758,"CONCENTRATING"
"uc0209",1573276,"CONCENTRATING"
"uc0209",1599609,"CONCENTRATING"
"uc0209",1639656,"CONCENTRATING"
"uc0209",1673793,"CONCENTRATING"
"uc0209",1699008,"CONCENTRATING"
"uc0209",1731061,"CONCENTRATING"
"uc0209",1767048,"CONFUSED"
"uc0209",1792716,"CONCENTRATING"
"uc0209",1830408,"CONCENTRATING"
"uc0209",1851024,"CONCENTRATING"
"uc0209",1894896,"CONCENTRATING"
"uc0209",1935020,"CONCENTRATING"
"uc0209",1994413,"CONCENTRATING"
"uc0209",2018488,"CONFUSED"
"uc0209",2042668,"CONCENTRATING"
"uc0209",2070787,"CONCENTRATING"
"uc0209",2103869,"CONCENTRATING"
"uc0209",2136548,"CONCENTRATING"
"uc0209",2171089,"CONCENTRATING"
"uc0209",2214725,"CONCENTRATING"
"uc0209",2264430,"CONCENTRATING"
"uc0209",2284689,"CONCENTRATING"
"uc0209",2317681,"CONCENTRATING"
"uc0209",2352753,"CONCENTRATING"
"uc0209",2387654,"CONCENTRATING"
"uc0209",2437823,"CONCENTRATING"
"uc0209",2483458,"CONCENTRATING"
"uc0209",2529674,"CONCENTRATING"
"uc0209",2578994,"CONFUSED"
"uc0209",2613450,"CONCENTRATING"
"uc0209",2651309,"CONCENTRATING"
"uc0209",2682196,"CONCENTRATING"
"uc0209",2719105,"CONCENTRATING"
"uc0209",2741129,"CONCENTRATING"
"uc0209",2787283,"CONFUSED"
"uc0209",2823877,"CONCENTRATING"
"uc0209",2874312,"CONCENTRATING"
"uc0209",2925049,"CONCENTRATING"
"uc0209",2968959,"CONCENTRATING"
"uc0209",3006616,"CONCENTRATING"
"uc0209",3026826,"CONCENTRATING"
"uc0209",3061116,NA
"uc0209",3090027,"CONCENTRATING"
"uc0209",3131190,"CONFUSED"
"uc0303",38102,NA
"uc0303",69247,"CONCENTRATING"
"uc0303",126905,"CONCENTRATING"
"uc0303",168941,"CONCENTRATING"
"uc0303",213879,"CONCENTRATING"
"uc0303",267530,"CONCENTRATING"
"uc0303",302566,"CONCENTRATING"
"uc0303",348054,"CONCENTRATING"
"uc0303",406849,"CONCENTRATING"
"uc0303",455090,"CONCENTRATING"
"uc0303",498884,"CONCENTRATING"
"uc0303",530640,"CONCENTRATING"
"uc0303",577676,"CONFUSED"
"uc0303",667014,"CONCENTRATING"
"uc0303",723691,"CONCENTRATING"
"uc0303",769936,"CONCENTRATING"
"uc0303",799976,"CONCENTRATING"
"uc0303",897086,"CONCENTRATING"
"uc0303",944782,"CONCENTRATING"
"uc0303",981653,"CONFUSED"
"uc0303",1019334,"CONCENTRATING"
"uc0303",1045373,"CONCENTRATING"
"uc0303",1103448,"CONCENTRATING"
"uc0303",1153237,NA
"uc0303",1214322,"CONCENTRATING"
"uc0303",1248556,"CONCENTRATING"
"uc0303",1306128,"CONCENTRATING"
"uc0303",1374405,"CONCENTRATING"
"uc0303",1417572,"CONCENTRATING"
"uc0303",1452060,"CONCENTRATING"
"uc0303",1496697,"CONCENTRATING"
"uc0303",1519121,"CONCENTRATING"
"uc0303",1558905,NA
"uc0303",1620351,"CONCENTRATING"
"uc0303",1675402,"CONCENTRATING"
"uc0303",1731783,"CONCENTRATING"
"uc0303",1760214,"CONCENTRATING"
"uc0303",1799632,"CONCENTRATING"
"uc0303",1824287,"CONCENTRATING"
"uc0303",1841410,"CONCENTRATING"
"uc0303",1857096,"CONCENTRATING"
"uc0303",1880092,"CONCENTRATING"
"uc0303",1904454,"CONCENTRATING"
"uc0303",1928437,"BORED"
"uc0303",1950886,"CONCENTRATING"
"uc0303",1977457,"CONCENTRATING"
"uc0303",2002530,"CONCENTRATING"
"uc0303",2048653,"FRUSTRATED"
"uc0303",2075595,"FRUSTRATED"
"uc0303",2096512,"CONCENTRATING"
"uc0303",2117684,"CONCENTRATING"
"uc0303",2148015,"CONCENTRATING"
"uc0303",2169798,"FRUSTRATED"
"uc0303",2188353,"FRUSTRATED"
"uc0303",2206788,"FRUSTRATED"
"uc0303",2241173,"CONCENTRATING"
"uc0303",2272971,"FRUSTRATED"
"uc0303",2296641,"FRUSTRATED"
"uc0303",2319888,"FRUSTRATED"
"uc0303",2339977,"FRUSTRATED"
"uc0303",2362523,"FRUSTRATED"
"uc0303",2387430,"FRUSTRATED"
"uc0303",2467361,"FRUSTRATED"
"uc0303",2509587,"FRUSTRATED"
"uc0303",2543151,"FRUSTRATED"
"uc0303",2584822,"FRUSTRATED"
"uc0303",2652372,NA
"uc0303",2685446,"CONCENTRATING"
"uc0303",2704199,"CONCENTRATING"
"uc0303",2723510,NA
"uc0303",2760045,"CONCENTRATING"
"uc0303",2789302,"CONCENTRATING"
"uc0303",2806060,"CONCENTRATING"
"uc0303",2855330,"CONCENTRATING"
"uc0303",2891226,"CONCENTRATING"
"uc0303",2926051,"CONCENTRATING"
"uc0303",2966808,NA
"uc0303",2987351,"CONCENTRATING"
"uc0303",3041373,"CONCENTRATING"
"uc0303",3064025,NA
"uc0303",3117688,"CONCENTRATING"
"uc0303",3153896,"CONCENTRATING"
"uc0303",3176492,"CONCENTRATING"
"uc0303",3231643,"CONCENTRATING"
"uc0303",3276133,"CONCENTRATING"
"uc0303",3305338,"CONCENTRATING"
"uc0303",3328880,"CONCENTRATING"
"uc0303",3361930,"CONCENTRATING"
"uc0303",3382121,"CONCENTRATING"
"uc0303",3406192,"CONFUSED"
"uc0303",3431089,"CONCENTRATING"
"uc0303",3463041,"CONCENTRATING"
"uc0303",3503352,"CONCENTRATING"
"uc0303",9750,"CONCENTRATING"
"uc0303",31730,"CONCENTRATING"
"uc0303",51809,"CONCENTRATING"
"uc0303",84810,"CONCENTRATING"
"uc0303",105935,"CONCENTRATING"
"uc0303",138470,"CONCENTRATING"
"uc0303",185613,"CONCENTRATING"
"uc0306",56672,"CONCENTRATING"
"uc0306",92741,NA
"uc0306",144089,"CONCENTRATING"
"uc0306",200123,"CONCENTRATING"
"uc0306",228473,NA
"uc0306",277021,"CONCENTRATING"
"uc0306",320165,"CONCENTRATING"
"uc0306",385328,NA
"uc0306",427917,NA
"uc0306",488926,"CONCENTRATING"
"uc0306",512928,"CONCENTRATING"
"uc0306",541663,"CONCENTRATING"
"uc0306",596496,"CONCENTRATING"
"uc0306",713407,NA
"uc0306",750404,"CONCENTRATING"
"uc0306",788848,"CONCENTRATING"
"uc0306",864452,"CONCENTRATING"
"uc0306",920243,"CONCENTRATING"
"uc0306",956866,"CONCENTRATING"
"uc0306",994655,"CONCENTRATING"
"uc0306",1030055,"CONCENTRATING"
"uc0306",1074642,"CONCENTRATING"
"uc0306",1123593,"CONCENTRATING"
"uc0306",1161325,"CONCENTRATING"
"uc0306",1228021,"CONCENTRATING"
"uc0306",1291558,"CONCENTRATING"
"uc0306",1351937,"CONCENTRATING"
"uc0306",1406492,"CONCENTRATING"
"uc0306",1425149,"CONCENTRATING"
"uc0306",1480092,"CONFUSED"
"uc0306",1506200,"CONCENTRATING"
"uc0306",1549759,"CONCENTRATING"
"uc0306",1585032,"CONCENTRATING"
"uc0306",1649265,"CONCENTRATING"
"uc0306",1713363,"CONCENTRATING"
"uc0306",1745755,"CONCENTRATING"
"uc0306",1774051,"CONCENTRATING"
"uc0306",1816299,"CONCENTRATING"
"uc0306",1833633,"CONCENTRATING"
"uc0306",1849971,"CONCENTRATING"
"uc0306",1868305,"CONCENTRATING"
"uc0306",1891925,"CONCENTRATING"
"uc0306",1913764,"CONCENTRATING"
"uc0306",1941932,"CONCENTRATING"
"uc0306",1964268,"CONCENTRATING"
"uc0306",1986616,"CONCENTRATING"
"uc0306",2025394,"CONCENTRATING"
"uc0306",2057589,"CONCENTRATING"
"uc0306",2088625,"CONCENTRATING"
"uc0306",2107744,"CONCENTRATING"
"uc0306",2127822,"CONCENTRATING"
"uc0306",2158176,"CONCENTRATING"
"uc0306",2176714,"CONCENTRATING"
"uc0306",2196369,"CONCENTRATING"
"uc0306",2215960,"CONCENTRATING"
"uc0306",2262699,"CONCENTRATING"
"uc0306",2280443,"CONCENTRATING"
"uc0306",2307789,"CONCENTRATING"
"uc0306",2329594,"CONCENTRATING"
"uc0306",2353619,"CONCENTRATING"
"uc0306",2375142,"CONCENTRATING"
"uc0306",2412023,"CONCENTRATING"
"uc0306",2480158,"CONCENTRATING"
"uc0306",2523780,"CONCENTRATING"
"uc0306",2571090,"CONCENTRATING"
"uc0306",2641077,"CONCENTRATING"
"uc0306",2666981,"CONCENTRATING"
"uc0306",2695310,"CONCENTRATING"
"uc0306",2712257,"CONCENTRATING"
"uc0306",2740111,"CONCENTRATING"
"uc0306",2781044,"CONCENTRATING"
"uc0306",2797288,"CONCENTRATING"
"uc0306",2831000,"CONCENTRATING"
"uc0306",2866000,"CONCENTRATING"
"uc0306",2900964,"CONCENTRATING"
"uc0306",2938771,"CONCENTRATING"
"uc0306",2976620,"CONCENTRATING"
"uc0306",2998621,"CONCENTRATING"
"uc0306",3050055,"CONCENTRATING"
"uc0306",3076551,"CONCENTRATING"
"uc0306",3133430,"CONCENTRATING"
"uc0306",3164485,"CONCENTRATING"
"uc0306",3186583,"CONCENTRATING"
"uc0306",3266319,"CONCENTRATING"
"uc0306",3292675,"CONCENTRATING"
"uc0306",3318661,"CONCENTRATING"
"uc0306",3351860,"CONCENTRATING"
"uc0306",3371785,"CONCENTRATING"
"uc0306",3394437,"CONCENTRATING"
"uc0306",3420479,"CONCENTRATING"
"uc0306",3441264,"CONCENTRATING"
"uc0306",3477906,"CONCENTRATING"
"uc0306",20192,"FRUSTRATED"
"uc0306",43118,"FRUSTRATED"
"uc0306",66760,"CONCENTRATING"
"uc0306",94345,"CONCENTRATING"
"uc0306",115411,"CONCENTRATING"
"uc0306",147938,"CONCENTRATING"
"uc0306",194697,"CONCENTRATING"
"uc0306",215021,"CONCENTRATING"
"uc0308",17405,"CONCENTRATING"
"uc0308",49264,"CONCENTRATING"
"uc0308",71890,"CONCENTRATING"
"uc0308",93601,"CONCENTRATING"
"uc0308",122956,"CONCENTRATING"
"uc0308",147634,"CONCENTRATING"
"uc0308",165929,"CONCENTRATING"
"uc0308",192215,"CONCENTRATING"
"uc0308",212612,"CONCENTRATING"
"uc0308",238794,"CONCENTRATING"
"uc0308",272676,"CONCENTRATING"
"uc0308",299718,"CONCENTRATING"
"uc0308",328669,"CONCENTRATING"
"uc0308",359406,"CONCENTRATING"
"uc0308",380826,NA
"uc0308",410400,"CONCENTRATING"
"uc0308",435913,"CONCENTRATING"
"uc0308",464960,"CONCENTRATING"
"uc0308",495835,"CONCENTRATING"
"uc0308",512902,"CONCENTRATING"
"uc0308",534576,"CONCENTRATING"
"uc0308",559201,"CONCENTRATING"
"uc0308",587367,"CONCENTRATING"
"uc0308",606437,"CONCENTRATING"
"uc0308",645247,"CONCENTRATING"
"uc0308",667753,"CONCENTRATING"
"uc0308",702531,"CONCENTRATING"
"uc0308",738810,"CONCENTRATING"
"uc0308",761584,"CONCENTRATING"
"uc0308",787492,"CONCENTRATING"
"uc0308",833653,"CONFUSED"
"uc0308",865185,"CONCENTRATING"
"uc0308",899327,"CONCENTRATING"
"uc0308",926502,"CONCENTRATING"
"uc0308",967943,"CONCENTRATING"
"uc0308",1008326,"CONCENTRATING"
"uc0308",1042795,"CONCENTRATING"
"uc0308",1081374,"CONCENTRATING"
"uc0308",1101165,"CONCENTRATING"
"uc0308",1139378,NA
"uc0308",1175439,"FRUSTRATED"
"uc0308",1196970,NA
"uc0308",1224929,"CONCENTRATING"
"uc0308",1254196,"CONCENTRATING"
"uc0308",1285488,"CONCENTRATING"
"uc0308",1322567,"CONCENTRATING"
"uc0308",1352418,"CONCENTRATING"
"uc0308",1379018,"CONCENTRATING"
"uc0308",1410731,"CONCENTRATING"
"uc0308",1446012,"CONCENTRATING"
"uc0308",1472753,"CONCENTRATING"
"uc0308",1485850,"CONCENTRATING"
"uc0308",1513520,"FRUSTRATED"
"uc0308",1548480,"CONCENTRATING"
"uc0308",1580072,"CONCENTRATING"
"uc0308",1626651,"CONCENTRATING"
"uc0308",1655824,"CONCENTRATING"
"uc0308",1679150,"CONCENTRATING"
"uc0308",1710039,"CONCENTRATING"
"uc0308",1767525,"FRUSTRATED"
"uc0308",1801038,"CONCENTRATING"
"uc0308",1828864,"FRUSTRATED"
"uc0308",1874168,"CONFUSED"
"uc0308",1919951,"CONCENTRATING"
"uc0308",1972981,"CONCENTRATING"
"uc0308",2000162,"CONCENTRATING"
"uc0308",2050445,"CONCENTRATING"
"uc0308",2096825,"CONCENTRATING"
"uc0308",2136589,"CONCENTRATING"
"uc0308",2204075,"CONCENTRATING"
"uc0308",2261237,"CONCENTRATING"
"uc0308",2299794,"CONCENTRATING"
"uc0308",2337900,"CONCENTRATING"
"uc0308",2378926,"CONFUSED"
"uc0308",2417057,"CONCENTRATING"
"uc0308",2469329,"CONCENTRATING"
"uc0308",2532672,"CONCENTRATING"
"uc0308",2572920,"CONCENTRATING"
"uc0308",2616148,"CONCENTRATING"
"uc0308",2680500,"CONCENTRATING"
"uc0308",2738136,"CONCENTRATING"
"uc0308",2789453,"CONCENTRATING"
"uc0308",2843664,"FRUSTRATED"
"uc0308",2891560,"FRUSTRATED"
"uc0308",2958214,"CONCENTRATING"
"uc0308",3013271,"FRUSTRATED"
"uc0308",3067973,"CONCENTRATING"
"uc0308",3111059,"CONCENTRATING"
"uc0308",3159789,NA
"uc0308",3217509,"CONCENTRATING"
"uc0308",3270030,"CONCENTRATING"
"uc0308",3317031,"CONCENTRATING"
"uc0308",3377728,"CONCENTRATING"
"uc0308",3426323,"CONCENTRATING"
"uc0308",3472805,"CONCENTRATING"
"uc0308",3556531,"FRUSTRATED"
"uc0308",3605990,"CONCENTRATING"
"uc0308",3674072,"CONCENTRATING"
"uc0308",3735486,"CONCENTRATING"
"uc0308",3777754,"FRUSTRATED"
"usc0101",37458,"CONCENTRATING"
"usc0101",91038,"CONCENTRATING"
"usc0101",127626,"CONCENTRATING"
"usc0101",165766,"CONCENTRATING"
"usc0101",204344,"CONCENTRATING"
"usc0101",230606,"CONCENTRATING"
"usc0101",262377,"CONCENTRATING"
"usc0101",302058,"CONCENTRATING"
